KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_pda_C024M,Keep an eye out,,,,,,,,Следите за,,,,,,,,
eden_pda_4K8FI,"There are some locations that are occupied by dangerous enemies or that have extreme environmental hazards.\nApproaching these locations without being prepared can mean a quick death for yourself and loss of your ship.\n\nAlways look at the description of a sector, planet, or moon before entering it. You can view descriptions on the solar system map using the various checkboxes.\n\nThis is by no means a complete list of dangers, but these are the most common things to look out for:\n-[c][ffff00]High gravity[-][/c]. A good rule of thumb is you need 10m/s down thrust for each 1G of gravity on a planet with no atmosphere. Check your ship's thrust values in the statistics page of the control panel while in orbit and compare it to the planet's listed gravity. Atmospheric density can help provide extra lift to counteract gravity while your ship is in motion.\n-[c][ffff00]Temperature and radiation[-][/c]. Some locations can have extreme temperatures or radiation. This can be offset with armor or armor boosters, consumables, medication, or by staying inside your ship as much as possible.\n-[c][ffff00]Dangerous enemies[-][/c]. Some planets can have unique enemies that pose a serious risk to you or your ship. Check the planet description for any hints and approach unfamiliar enemies with caution.\n-[c][ffff00]Low visibility[-][/c]. Some planets can have low or no visibility, even when using night vision.\n\nA planet or sector usually lists an estimated difficulty level in the description, based on how hard a location is due to factors such as enemies, hazards, or other challenges present.\n[i]This is different from the difficulty level listed on the right hand side of the screen and is a more accurate estimate of how hard a location will actually be.[/i]\n[i][/i]-[c][00ffff]Beginner[-][/c]. This location is extremely easy. While it can still have hostile POIs, it's often lacking in dangerous wildlife or patrolling drones.\n-[c][00ff00]Easy[-][/c]. This location is fairly easy, with low enemy density or difficulty and few environmental hazards.\n-[c][ffff00]Medium[-][/c]. This location can have standard enemies and POIs that pose a challenge and some environmental hazards that can be dealt with using basic equipment. Shields recommended.\n-[c][ff0000]Hard[-][/c]. This location can have enemies or environmental hazards that pose a significant challenge even to experienced players. Advanced equipment and T2 shields strongly recommended.\n-[c][ff00ff]Ultra[-][/c]. This location is extremely difficult and often has unique challenges to overcome even for advanced players. The best equipment and T2 shields is strongly recommended.\n-[c][ff00ff]Ultra+[-][/c], [c][ff00ff]++[-][/c], and [c][ff00ff]+++[-][/c]. This location is an end game boss encounter designed for a group of players and may be extremely difficult if not impossible.",,,,,,,,"Есть некоторые локации, занятые опасными врагами или имеющие чрезвычайную экологическую опасность.\nПриближение к этим локациям без подготовки может означать быструю смерть для вас и потерю вашего корабля.\n\nВсегда смотрите описание сектора, планеты , или луна перед входом в нее. Вы можете просматривать описания на карте солнечной системы, используя различные флажки.\n\nЭто ни в коем случае не полный список опасностей, но это наиболее распространенные вещи, на которые следует обратить внимание:\n-[c][ffff00]Высокая гравитация[-][/c]. Хорошее эмпирическое правило: вам нужно 10 м/с тяги вниз на каждый 1G гравитации на планете без атмосферы. Проверьте значения тяги вашего корабля на странице статистики панели управления, находясь на орбите, и сравните ее с указанной гравитацией планеты. Плотность атмосферы может помочь создать дополнительную подъемную силу для противодействия гравитации во время движения вашего корабля.\n-[c][ffff00]Температура и радиация[-][/c]. В некоторых местах могут быть экстремальные температуры или радиация. Это можно компенсировать броней или усилителями брони, расходными материалами, лекарствами или пребыванием внутри корабля как можно дольше.\n-[c][ffff00]Опасные враги[-][/c]. На некоторых планетах могут быть уникальные враги, представляющие серьезную опасность для вас или вашего корабля. Проверьте описание планеты на наличие подсказок и будьте осторожны с незнакомыми врагами.\n-[c][ffff00]Плохая видимость[-][/c]. Некоторые планеты могут иметь плохую видимость или вообще отсутствовать, даже при использовании ночного видения.\n\nОбычно в описании планеты или сектора указывается приблизительный уровень сложности, основанный на том, насколько трудное местоположение связано с такими факторами, как враги, опасности или другие факторы. проблемы.\n[i]Этот уровень сложности отличается от уровня сложности, указанного в правой части экрана, и является более точной оценкой того, насколько сложной будет локация на самом деле.[/i]\n[i][/ i]-[c][00ffff]Начинающий[-][/c]. Это место очень простое. Хотя у него все еще могут быть враждебные POI, ему часто не хватает опасных диких животных или патрулирующих дронов.\n-[c][00ff00]Легко[-][/c]. Это место довольно простое, с низкой плотностью или сложностью врагов и несколькими опасностями окружающей среды.\n-[c][ffff00]Средний[-][/c]. В этом месте могут быть стандартные враги и POI, которые представляют собой проблему, а также некоторые экологические опасности, с которыми можно справиться с помощью базового оборудования. Рекомендуется использовать щиты.\n-[c][ff0000]Жесткий[-][/c]. В этой локации могут быть враги или опасности окружающей среды, которые представляют серьезную проблему даже для опытных игроков. Настоятельно рекомендуется продвинутое снаряжение и щиты T2.\n-[c][ff00ff]Ультра[-][/c]. Это место чрезвычайно сложное и часто имеет уникальные проблемы, которые нужно преодолеть даже продвинутым игрокам. Настоятельно рекомендуется лучшее снаряжение и щиты T2.\n-[c][ff00ff]Ultra+[-][/c], [c][ff00ff]++[-][/c] и [c][ff00ff]]++++[-][/c]. Эта локация представляет собой встречу с боссом в конце игры, предназначенную для группы игроков, и может быть чрезвычайно сложной, если не невозможной.",,,,,,,,
eden_pda_OCK4W,Here you will find advice on how to survival your starting planet and work your way up to a warp capable Capital Vessel that can explore the galaxy.,,,,,,,,"Здесь вы найдете советы о том, как выжить на своей стартовой планете и проложить свой путь к Большому Судну, способному к варп-прыжку, на котором сможете исследовать галактику.",,,,,,,,
eden_pda_KZCSC,Survey Alpha Intro,,,,,,,,Введение Исследование Alpha,,,,,,,,
eden_pda_Sq8Cw,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_gGKWa,Uploading data to PDA,,,,,,,,Загрузка Данных на КПК,,,,,,,,
eden_pda_8a8i4,Wait for the mission to upload,,,,,,,,"Подождите, пока миссия загрузится",,,,,,,,
eden_pda_a44aa,Survey Beta Intro,,,,,,,,Введение Исследование Beta,,,,,,,,
eden_pda_C0im8,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_a8CWS,Uploading data to PDA,,,,,,,,Загрузка Данных на КПК,,,,,,,,
eden_pda_4u0Uq,Wait for the mission to upload,,,,,,,,"Подождите, пока миссия загрузится",,,,,,,,
eden_pda_qeGue,Survey Delta Intro,,,,,,,,Введение Исследование Delta,,,,,,,,
eden_pda_0i4um,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_mS0i0,Uploading data to PDA,,,,,,,,Загрузка Данных на КПК,,,,,,,,
eden_pda_q0mbS,Wait for the mission to upload,,,,,,,,"Подождите, пока миссия загрузится",,,,,,,,
eden_pda_u0W44,Survey Epsilon Intro,,,,,,,,Введение Исследование Epsilon,,,,,,,,
eden_pda_iu0C5,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_m8eOW,Uploading data to PDA,,,,,,,,Загрузка Данных на КПК,,,,,,,,
eden_pda_GOKTC,Wait for the mission to upload,,,,,,,,"Подождите, пока миссия загрузится",,,,,,,,
eden_pda_i4mrw,This mission awards another mission.,,,,,,,,Эта миссия открывает другую миссию.,,,,,,,,
eden_pda_GOmKK,This mission awards another mission.,,,,,,,,Эта миссия открывает другую миссию.,,,,,,,,
eden_pda_8Sqie,This mission awards another mission.,,,,,,,,Эта миссия открывает другую миссию.,,,,,,,,
eden_pda_CwOmO,This mission awards another mission.,,,,,,,,Эта миссия открывает другую миссию.,,,,,,,,
eden_pda_O4ms4,Drone Base Warning,,,,,,,,Предупреждение о Базе Дронов,,,,,,,,
eden_pda_KueT4,Warning message,,,,,,,,Предупреждение,,,,,,,,
eden_pda_CGeGO,Display timer,,,,,,,,Показать Таймер,,,,,,,,
eden_pda_OLWLC,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_qOWCa,[c][ffff00]WARNING:[-][/c] [c][ffffff]Approaching Zirax Drone base.[-][/c]\n[c][ffffff]Shields and heavy weapons detected. Threat level high.[-][/c],,,,,,,,[c][ffff00]ВНИМАНИЕ:[-][/c] [c][ffffff]Приближается к базе дронов Zirax.[-][/c]\n[c][ffffff]Обнаружены щиты и тяжелое вооружение. Высокий уровень угрозы.[-][/c],,,,,,,,
eden_pda_mSeei,Cryptic Message Intro,,,,,,,,Загадочное Сообщение,,,,,,,,
eden_pda_ilam0,Downloading data to PDA,,,,,,,,Загрузка Данных на КПК,,,,,,,,
eden_pda_iq8Oq,Waiting,,,,,,,,Ожидание,,,,,,,,
eden_pda_mii8W,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_WmaqG,Cryptic Message,,,,,,,,Загадочное Сообщение,,,,,,,,
eden_pda_m0G0W,Visit a Syndicate Casino,,,,,,,,Посетите Казино Syndicate,,,,,,,,
eden_pda_mWKG8,Speak to the contact,,,,,,,,Поговорите с Контактом,,,,,,,,
eden_pda_WGAq4,"Find your contact at one of the gambling tables in a Syndicate Casino. Syndicate Casinos are most often found around G, F, and A class star systems in neutral or pirate territory, and show up on the solar system map as a green space station.",,,,,,,," Найдите контактное лицо за одним из игровых столов в Syndicate Casino. Казино Syndicate чаще всего встречаются вокруг звездных систем Классов G, F и A на нейтральной или пиратской территории и отображаются на карте солнечной системы как зеленая космическая станция.",,,,,,,,
eden_pda_MGkOS,The message will be stored in the Zirax tab of your PDA for later reading.,,,,,,,,Сообщение будет сохранено на вкладке Zirax вашего КПК для последующего чтения.,,,,,,,,
eden_pda_KVimg,Room 4,,,,,,,, Комната 4,,,,,,,,
eden_pda_Gmeio,Deliver the package,,,,,,,, Доставить Посылку,,,,,,,,
eden_pda_GCG0C,"You have been given a package and asked to deliver it to someone in Room 4 in the hotel area of the Syndicate Casino.\nYou can access the hotel through one of the elevators located in the main lobby.\nSyndicate Casinos are located around G, F, or A class star systems in neutral or Pirate territory.\nIf you lose the package you can speak to the contact at the gambling table again.",,,,,,,," Вам дали пакет и попросили доставить его кому-то в комнате 4 в гостиничной зоне казино Syndicate.\nВы можете попасть в отель через один из лифтов, расположенных в главном вестибюле.\nКазино Syndicate расположены вокруг G, Звездные системы Класса F или A на нейтральной или пиратской территории.\nЕсли вы потеряете пакет, вы можете снова поговорить с контактом за игровым столом.",,,,,,,,
eden_pda_4SiS7,You have a new message. Check the Zirax tab of your PDA.,,,,,,,, У вас новое сообщение. Проверьте вкладку Zirax на вашем КПК.,,,,,,,,
eden_pda_iu8Kg,"[c][00ff00]To the pesky Terran, [-][/c][c][00ff00]Greetings.[-][/c]\n[c][00ff00]I am a representative of the Syndicate. You have been a thorn in our side for long enough now. I do salute you on your success so far. You have been quite effective at freeing the prisoners but your little heroics are now at an end.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]We could use someone with your skills. Look for one of the gambling masters at a Syndicate Casino in a G, F, or A class star system. Tell him The Raven sings at midnight. He will give you a small package. Deliver it to the individual in Room 4 in the hotel area of the Casino. Don't ask any questions. I will contact you again once the job is complete.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]Ignore our request at your own peril.[-][/c]\n[c][00ff00]You work for the Syndicate now.[-][/c]",,,,,,,,"[c][00ff00]Приветствую назойливого Террана.[-][/c]\n[c][00ff00]Я представитель Синдиката. Вы достаточно долго были занозой в нашей заднице. Я поздравляю вас с успехом. Вы довольно эффективно освобождали заключенных, но ваши маленькие подвиги подошли к концу.[-][/c]\n\n   [c][00ff00]Мы могли бы применить ваши навыки ещё раз. Найдите одного из мастеров азартных игр в казино Синдиката в звездной системе Класса G, F или A. Скажи ему, что 'Ворон поет в полночь'.[-][/c]\n   [c][00ff00]Он даст вам небольшой пакет. Передайте его частному лицу в номере 4 в гостиничной зоне казино. Не задавайте никаких вопросов. Я свяжусь с вами снова, когда работа будет завершена.[-][/c]\n\n[c][00ff00]Проигнорировать нашу просьбу вы можете на свой страх и риск.[-][/c]\n[c][00ff00]Теперь ты работаешь на Синдикат.[-][/c]",,,,,,,,
eden_pda_WmC4O,"You were handed a message while freeing one of the prisoners in a Syndicate outpost. The message is addressed to you by name.\n\n[c][00ff00]To the pesky Terran, [-][/c][c][00ff00]Greetings.[-][/c]\n[c][00ff00]I am a representative of the Syndicate. You have been a thorn in our side for long enough now. I do salute you on your success so far. You have been quite effective at freeing the prisoners but your little heroics are now at an end.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]We could use someone with your skills. Look for one of the gambling masters at a Syndicate Casino in a G, F, or A class star system. Tell him The Raven sings at midnight. He will give you a small package. Deliver it to the individual in Room 4 in the hotel area of the Casino. Don't ask any questions. I will contact you again once the job is complete.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]Ignore our request at your own peril.[-][/c]\n[c][00ff00]You work for the Syndicate now.[-][/c]",,,,,,,,"Вам передали сообщение во время освобождения одного из заключенных на аванпосте Синдиката. Сообщение адресовано вам.\n\n[c][00ff00]Приветствую назойливого Террана.[-][/c]\n[c][00ff00]Я представитель Синдиката. Вы достаточно долго были занозой в нашей заднице. Я поздравляю вас с успехом. Вы довольно эффективно освобождали заключенных, но ваши маленькие подвиги подошли к концу.[-][/c]\n\n   [c][00ff00]Мы могли бы применить ваши навыки ещё раз. Найдите одного из мастеров азартных игр в казино Синдиката в звездной системе Класса G, F или A. Скажи ему, что 'Ворон поет в полночь'.[-][/c]\n   [c][00ff00]Он даст вам небольшой пакет. Передайте его частному лицу в номере 4 в гостиничной зоне казино. Не задавайте никаких вопросов. Я свяжусь с вами снова, когда работа будет завершена.[-][/c]\n\n[c][00ff00]Проигнорировать нашу просьбу вы можете на свой страх и риск.[-][/c]\n[c][00ff00]Теперь ты работаешь на Синдикат.[-][/c]",,,,,,,,
eden_pda_1uKuW,"Find a Syndicate Casino around a G, F, or A class star. See the PDA for more information.",,,,,,,,"Найдите Syndicate Casino рядом со звездой Класса G, F или A. См. КПК для получения дополнительной информации.",,,,,,,,
eden_pda_au8gS,You have been given a package and asked to deliver it to someone in Room 4 in the hotel area of the Syndicate Casino.\nYou can access the hotel through one of the elevators located in the main lobby.\nIt might be a good idea to back away after you hand over the package...,,,,,,,," Вам дали посылку и попросили доставить ее кому-нибудь в комнате 4 в гостиничной зоне казино Syndicate.\nВы можете попасть в отель через один из лифтов, расположенных в главном вестибюле.\nМожет быть хорошей идеей отойди после того, как отдашь посылку...",,,,,,,,
eden_pda_a84KG,Wait for it...,,,,,,,,Подождите его...,,,,,,,,
eden_pda_umCaW,He's opening the package,,,,,,,,Он открывает посылку,,,,,,,,
eden_pda_8a8W4,Wait for the individual in Room 4 to open his package.,,,,,,,,"Подождите, пока жилец в комнате 4 откроет свою посылку.",,,,,,,,
eden_pda_S00Sc,You should back away.,,,,,,,,Вам следует отступить.,,,,,,,,
eden_pda_OKiaG,Hit List,,,,,,,,Хит-лист,,,,,,,,
eden_pda_GWBKS,Cowardly Smuggler,,,,,,,,Трусливый Контрабандист,,,,,,,,
eden_pda_iaQGS,"[c][ff0000]Wanted dead or alive[-][/c] [c][ffffff]for stealing from the Syndicate vault.[-][/c]\n[c][00ff00]Last known locations:[-][/c][c][ffffff] Hiding out in a Smuggler's Hideout on a Desert Storm or Rocky Desert planet, or part of an expedition to loot an abandoned tomb on a Desert Oasis planet.[-][/c]",,,,,,,, [c][ff0000]Разыскивается живым или мертвым[-][/c][c][ffffff]за кражу из хранилища Синдиката.[-][/c]\n[c][00ff00]Последние известные места:[-][/c][c][ffffff] Прятаться в убежище контрабандистов на планете Буря в пустыне или Скалистой пустыне или участвовать в экспедиции по разграблению заброшенной гробницы на планете Пустынный оазис.[-][/c],,,,,,,,
eden_pda_maWeu,Suspicious Engineer,,,,,,,,Подозрительный Инженер,,,,,,,,
eden_pda_OOe40,[c][ff0000]Wanted dead or alive[-][/c] [c][ffffff]for breaking his contract with the Syndicate to develop new weapons.[-][/c]\n[c][00ff00]Last known locations:[-][/c][c][ffffff] Serving as an engineer on board a UCH Research Vessel.[-][/c],,,,,,,,[c][ff0000]Разыскивается живым или мертвым[-][/c][c][ffffff]за нарушение контракта с Синдикатом на разработку нового оружия.[-][/c]\n[c][00ff00] Последнее известное местонахождение:[-][/c][c][ffffff] Работа Инженером на борту исследовательского судна UCH.[-][/c],,,,,,,,
eden_pda_qOiaq,Indebted Smuggler,,,,,,,,Контрабандист в долгах,,,,,,,,
eden_pda_ei4ms,[c][ff0000]Wanted dead or alive[-][/c] [c][ffffff]for not paying his debts.[-][/c]\n[c][00ff00]Last known locations:[-][/c][c][ffffff] Hiding out in an orbital Smuggler Outpost.[-][/c],,,,,,,, [c][ff0000]Разыскивается живым или мертвым[-][/c][c][ffffff]за неуплату долгов.[-][/c]\n[c][00ff00]Последние известные места:[-][/c][c][ffffff] Прячется на орбитальной заставе контрабандистов.[-][/c],,,,,,,,
eden_pda_muQJC,Senator,,,,,,,,Сенатор,,,,,,,,
eden_pda_8m8Cm,"[c][ff0000]Wanted dead or alive[-][/c] [c][ffffff]for voting to increase patrols that interfere with our weapon smuggling.[-][/c]\n[c][00ff00]Last known locations:[-][/c][c][ffffff] Last seen in a room at an Argent Trade Station or Argent HQ on an Ice planet, or in a Deluxe Resort on a Tropical planet in Trading Guild territory.[-][/c]",,,,,,,," [c][ff0000]Разыскивается живым или мертвым[-][/c][c][ffffff]за голосование за увеличение числа патрулей, препятствующих нашей контрабанде оружия.[-][/c]\n[c][00ff00] Последнее известное местонахождение:[-][/c][c][ffffff] В последний раз видели в комнате на торговой станции или в штаб-квартире Аргента на ледяной планете или в роскошном курорте на тропической планете на территории Торговой гильдии.[-][/c]",,,,,,,,
eden_pda_i8CKO,New message received,,,,,,,,Получено Новое Сообщение,,,,,,,,
eden_pda_0GSKc,Open and close your PDA,,,,,,,,Откройте и закройте свой КПК,,,,,,,,
eden_pda_miKku,Open and then close your PDA to read the new message.,,,,,,,,"Откройте, а затем закройте КПК, чтобы прочитать новое сообщение.",,,,,,,,
eden_pda_OuO8G,You were sent a new message. Open and then close your PDA to view it.,,,,,,,," Вам было отправлено новое сообщение. Откройте, а затем закройте КПК, чтобы просмотреть его.",,,,,,,,
eden_pda_uiTGa,"[c][00ff00]To the Pesky Terran,[-][/c]\n[c][00ff00]I have been informed that the individual in question has suffered an unfortunate incident involving an overloading power conduit in his room. No doubt any investigation will rule it an unavoidable accident and will not be traced back to us. A job well done and a lesson learned to all others who fail to pay off their gambling debt.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]However, there are more targets that need eliminating. I have uploaded data on each target's last known location to your PDA. Open up the mission and select a target to learn more about their last known location. This may require more effort on your part to track them down. No doubt they know we are after them.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]Make sure to take them out quietly. You wouldn't want to draw attention to yourself and make an enemy out of the other factions, would you? Or go in guns blazing. I don't care as long as you get results.[-][/c]\n[c][00ff00]Don't think just because you took out one indebted gambler that this makes up for all the trouble you've caused us. You're in this for the long haul.[-][/c]",,,,,,,,"[c][00ff00]Назойливому Террану,[-][/c]\n[c][00ff00]Мне сообщили, что с этим человеком произошел несчастный случай, связанный с перегрузкой силового кабеля в его комнате. Несомненно, любое расследование сочтет это неизбежным несчастным случаем и нас не отследят. Хорошо выполненная работа и урок для всех, кто не может погасить свой игровой долг.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00] Однако есть и другие цели, которые необходимо устранить. Я загрузил данные о последнем известном местоположении каждой цели на ваш КПК. Откройте миссию и выберите цель, чтобы узнать больше об их последнем известном местоположении. Это может потребовать больше усилий с вашей стороны, чтобы отследить их. Без сомнения, они знают, что мы их преследуем.[-][/c]\n[c][00ff00][-][/c]\n[c][00ff00]Убедитесь, что устраните их тихо. Вы же не хотите привлекать к себе внимание и делать из других фракций врагов, не так ли? Или идти в пушках наперевес. Мне все равно, пока вы получаете результаты.[-][/c]\n[c][00ff00]Не думайте, что если вы вытащили одного игрока-должника, это компенсирует все ваши проблемы. вызвало нас. Вы в этом надолго.[-][/c]",,,,,,,,
eden_pda_umW8e,You have eliminated all the targets but have not received any further instruction. Perhaps they feel your debt has been repayed?\nYou have a feeling this won't be the last time you'll find yourself working for the Syndicate.,,,,,,,,"Вы уничтожили все цели, но не получили дальнейших указаний. Возможно, они считают, что ваш долг погашен?\nУ вас есть ощущение, что это не последний раз, когда вы будете работать на Синдикат.",,,,,,,,
eden_pda_nOe48,[c][ffffff]Voidium[-][/c],,,,,,,,[c][ffffff]Воидиум[-][/c],,,,,,,,
eden_pda_meSCm,Dark Matter,,,,,,,,Темная Материя,,,,,,,,
eden_pda_q4uCW,"Dark Matter is a very rare end game crafting component extracted from Voidium. You must unlock it in the Progenitor Research section of your tech tree before you can extract it.\n\nTo extract it you will need an Advanced Constructor and a cargo bay large enough to store the required amount of Voidium. The process takes quite some time.\n\nDark Matter can be stored in two forms: A smaller Dark Matter Container that can be used to construct smaller devices or personal equipment, and a larger Dark Matter Pod used in larger devices such as those for capital vessels.\nDark Matter Containers can also be rarely found as loot, though the chances of this are slim.",,,,,,,," Темная материя — очень редкий компонент для крафта в конце игры, извлеченный из Воидиума. Вы должны разблокировать его в разделе 'Исследования прародителей' вашего дерева технологий, прежде чем сможете его извлечь.\n\nЧтобы извлечь его, вам понадобится продвинутый конструктор и грузовой отсек, достаточно большой, чтобы вместить необходимое количество воидиума. Этот процесс занимает довольно много времени.\n\nТемная материя может храниться в двух формах: меньший контейнер темной материи, который можно использовать для создания небольших устройств или личного оборудования, и большая капсула темной материи, используемая в более крупных устройствах, таких как устройства для Большого Судна.\nКонтейнеры темной материи также редко можно найти в качестве добычи, хотя шансы на это невелики.",,,,,,,,
eden_pda_OmKSo,This section explains what UCH knows about Voidium,,,,,,,," В этом разделе объясняется, что UCH знает о Voidium.",,,,,,,,
eden_pda_qaKa0,Voidium and Dark Matter,,,,,,,,Воидиум и Темная Материя,,,,,,,,
eden_pda_G4S0K,Voidium,,,,,,,, Воидиум,,,,,,,,
eden_pda_aG9Gi,"Voidium is a very rare end game resource found growing in large crystal formations on some planets.\nYou will need a Voidium Extractor or Voidium Drill to harvest it, unlocked in the Progenitor Research tab of your tech tree.\n\nVoidium contains trace amounts of Dark Matter and can be extracted through a lengthy process.\nVoidium is extremely massive and takes up a lot of room. Ensure you have a ship capable of hauling it before harvesting.",,,,,,,," Воидиум — это очень редкий ресурс для конечной игры, который растет в больших кристаллических образованиях на некоторых планетах.\nДля его сбора вам понадобится экстрактор пустоты или сверло пустоты, доступное на вкладке 'Исследования прародителей' вашего дерева технологий.\n\nВоидиум содержит следовые количества. темной материи, и его можно извлечь с помощью длительного процесса.\nVoidium чрезвычайно массивен и занимает много места. Перед сбором убедитесь, что у вас есть корабль, способный вывезти его.",,,,,,,,
eden_pda_qm8Su,What is Voidium,,,,,,,, Что такое Воидиум,,,,,,,,
eden_pda_O4aA8,Progenitor Technology Fragments,,,,,,,,Фрагменты технологий прародителей,,,,,,,,
eden_pda_eSmWa,"Progenitor Technology Fragments are a rare end game crafting component used in Progenitor technology. To build a Voidium Extractor you will need Progenitor Technology Fragments.\n\nWhile it's unclear where to get these fragments, you might start by speaking with the Lead Researcher on board a UCH Research Vessel as they are currently studying the Progenitors.",,,,,,,," Фрагменты технологии прародителей — это редкий компонент крафта в конце игры, используемый в технологии прародителей. Чтобы построить экстрактор пустоты, вам потребуются фрагменты технологии прародителей.\n\nХотя неясно, где взять эти фрагменты, вы можете начать с разговора с ведущим исследователем на борту исследовательского корабля UCH, поскольку они в настоящее время изучают прародителей.",,,,,,,,
eden_pda_OKOmu,Corrupted Intro,,,,,,,,Поврежденное вступление,,,,,,,,
eden_pda_SeKaq,Downloading data to PDA,,,,,,,,Загрузка Данных на КПК,,,,,,,,
eden_pda_wUeq4,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_ai0mw,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_CqiO4,"[c][ffff00]WARNING:[-][/c] Entering a [u]HIGH RISK[/u] zone. New Empyriopedia section unlocked in PDA [c][ffff00]({keybind(PDA)})[-][/c]:\n""[c][00ffff]Project Eden:[-][/c] [c][ffffff]Corrupted Encounters[-][/c]""",,,,,,,,[c][ffff00]ВНИМАНИЕ:[-][/c] Вход в зону [u]ВЫСОКОГО РИСКА[/u]. Новый раздел Empyriopedia разблокирован в КПК [c][ffff00]({keybind(PDA)})[-][/c]:\n'[c][00ffff]Project Eden:[-][/c] [c] [ffffff]Поврежденные контакты[-][/c]',,,,,,,,
eden_pda_0qOEt,[c][ffffff]Corrupted Encounters[-][/c],,,,,,,, [c][ffffff]Поврежденные контакты[-][/c],,,,,,,,
eden_pda_4COuO,The Corrupted,,,,,,,,Поврежденный,,,,,,,,
eden_pda_xq0D0,Corrupted,,,,,,,,Поврежден,,,,,,,,
eden_pda_kmSmi,"Rarely in N or BH class star systems you can encounter ships that have traveled outside the galaxy only to be transformed and returned. Their hulls have been twisted, infused with alien materials and augmented with terrifying new weapons and nearly impenetrable shields.\n\n\nThese ships are not to be engaged except by the bravest, or stupidest, individuals. To face one in combat is almost certain death, but they are there, watching, waiting, with unknown purpose.",,,,,,,," Редко в звездных системах Класса N или BH вы можете встретить корабли, которые путешествовали за пределы галактики только для того, чтобы быть трансформированными и возвращенными. Их корпуса были искривлены, наполнены инопланетными материалами и усилены ужасающим новым оружием и почти непробиваемыми щитами.\n\n\nЭти корабли могут вступать в бой только с самыми храбрыми или самыми глупыми людьми. Встретиться с кем-то в бою — это почти верная смерть, но они там, наблюдают, ждут с неизвестной целью.",,,,,,,,
eden_pda_K44OW,This section explains what UCH knows about Corrupted Encounters.,,,,,,,," В этом разделе объясняется, что UCH знает о поврежденных контактах.",,,,,,,,
eden_pda_GqqL4,[c][ffffff]Unlock Points after level 25[-][/c],,,,,,,, [c][ffffff]Разблокировать очки после 25 уровня[-][/c],,,,,,,,
eden_pda_aWaSW,Unlock Points,,,,,,,,Разблокировка очков,,,,,,,,
eden_pda_qWeiq,Unlock Points,,,,,,,,Разблокировка очков,,,,,,,,
eden_pda_WaeGu,"[c][ffff00]You might have noticed some items in the tech tree require a lot of points to unlock.[-][/c]\n\nAfter level 25, you will continue to earn unlock points from doing missions, turning in Data Pads from alien loot containers, performing research under the Project Eden Research mission, and turning in Data Chips from hacking.",,,,,,,,"[c][ffff00]Возможно, вы заметили, что для разблокировки некоторых предметов в дереве технологий требуется много очков.[-][/c]\n\nПосле 25-го уровня вы продолжите зарабатывать очки разблокировки, выполняя миссии, меняя в Data Pads из контейнеров с инопланетной добычей, выполняя исследования в рамках исследовательской миссии Project Eden и сдавая Data Chips от взлома.",,,,,,,,
eden_pda_nOq0q,This section explains what UCH knows about Unlock Points.,,,,,,,," В этом разделе объясняется, что UCH знает о точках разблокировки.",,,,,,,,
eden_pda_8SOe4,[c][ffffff]Misc[-][/c] [c][ffffff][sup][/sup][-][/c][c][ffffff],,,,,,,, [c][ffffff]Разное[-][/c] [c][ffffff][sup][/sup][-][/c][c][ffffff],,,,,,,,
eden_pda_smqeK,[c][ffffff]Where to Find Default Story Missions[-][/c],,,,,,,, [c][ffffff]Где найти сюжетные миссии по умолчанию[-][/c],,,,,,,,
eden_pda_O480q,[c][ffffff]This explains where to do the default story missions.[-][/c],,,,,,,," [c][ffffff]Это объясняет, где выполнять стандартные сюжетные миссии.[-][/c]",,,,,,,,
eden_pda_Kq0q7,Default Missions,,,,,,,,Миссии по Умолчанию,,,,,,,,
eden_pda_qKIa8,Location,,,,,,,,Местоположение,,,,,,,,
