KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_8OuCOqB,<b><color=#0088ff>Soldier Class</color></b>,,,,,,,,<b><color=#0088ff>Класс Солдат</color></b>,,,,,,,,
dialogue_O8CiKOO,<b><color=#00ffff>Marksman Class</color></b>,,,,,,,,<b><color=#00ffff>Класс Стрелок</color></b>,,,,,,,,
dialogue_Wt4eA0m,<b><color=#ff0000>Agent Class</color></b>,,,,,,,,<b><color=#ff0000>Класс Агент</color></b>,,,,,,,,
dialogue_muO8SSW,<b><color=#ffa000>Vanguard Class</color></b>,,,,,,,,<b><color=#ffa000>Класс Авангард</color></b>,,,,,,,,
dialogue_qG08CcO,<b><color=#ffff00>Specialist Class</color></b>,,,,,,,,<b><color=#ffff00>Класс Специалист</color></b>,,,,,,,,
dialogue_Ssu0eWq,<b><color=#00ff00>Engineer Class</color></b>,,,,,,,,<b><color=#00ff00>Класс Инженер</color></b>,,,,,,,,
dialogue_GPwGCaW,<b><color=#ffffff>Exit</color></b>,,,,,,,,<b><color=#ffffff>Выйти</color></b>,,,,,,,,
dialogue_0QGaqE0,<b><color=#8800ff>View Special Classes</color></b>,,,,,,,,<b><color=#8800ff>Просмотреть Специальные Классы</color></b>,,,,,,,,
dialogue_qe2KeuS,<b><color=#ff00ff>Unlock Hacker Class: </color><color=#66ccff>Level 1 (Gray Hat)</color></b>,,,,,,,,<b><color=#ff00ff>Разблокировать класс Хакера: </color><color=#66ccff>уровень 1 (серая шляпа)</color></b>,,,,,,,,
dialogue_Wq4uaWe,<b><color=#ff00ff>Unlock Hacker Class: </color><color=#66ccff>Level 2 (Black Hat)</color></b>,,,,,,,,<b><color=#ff00ff>Разблокировать класс Хакера: </color><color=#66ccff>уровень 2 (черная шляпа)</color></b>,,,,,,,,
dialogue_a8hu0CC,<b><color=#ff00ff>Unlock Hacker Class: </color><color=#66ccff>Level 3 (Master Hacker)</color></b>,,,,,,,,<b><color=#ff00ff>Разблокировать класс Хакера: </color><color=#66ccff>уровень 3 (Мастер-хакер)</color></b>,,,,,,,,
dialogue_OquCiON,<b><color=#ff00ff>Hacker Class</color></b>,,,,,,,,<b><color=#ff00ff>Класс Хакеров</color></b>,,,,,,,,
dialogue_4GSSqGS,<color=#ffff00><b>Courier Class</b></color>,,,,,,,,<color=#ffff00><b>Курьер</b></color>,,,,,,,,
dialogue_aKquWsO,<b><color=#ffff00>Unlock Courier Class</color></b>,,,,,,,,<b><color=#ffff00>Разблокировать класс Курьера</color></b>,,,,,,,,
dialogue_sEOeO0Z,<color=#ffffff><b>Back to Statistics</b></color>,,,,,,,,<color=#ffffff><b>Назад к статистике</b></color>,,,,,,,,
dialogue_GG0CGfu,"<color=#00ffff>This is where you will find the abilities and functions of any special class you may have unlocked, Commander.</color>\n<color=#00ffff>If you have achieved the skill or achievement threshold for any hidden classes, they can be unlocked here if they weren't activated at the source.</color>",,,,,,,,"<color=#00ffff>Здесь вы найдете способности и функции любого особого класса, который вы могли разблокировать, Коммандер.</color>\n<color=#00ffff>Если вы достигли порога навыка или достижения для любого скрытые классы, их можно разблокировать здесь, если они не были активированы в источнике.</color>",,,,,,,,
dialogue_XW8080a,"<color=#ffffff>The </color><b><color=#ff00ff>Hacker Class</color></b><color=#ffffff> is awarded by successfully hacking secure computer systems either in communication stations or communication satellites.</color>\n<color=#ffffff>As you gain experience, you increase the amount of money retrieved from Datavaults and receive a bonus to the speed at which you take control of secure systems.</color>\n<b><color=#0088ff>Level 1 - Gray Hat:</color></b><color=#ffffff> +1 Capture each stage, +2500 hacked credits</color>\n<b><color=#0088ff>Level 2 - Black Hat:</color></b><color=#ffffff> +2 Capture each stage, +5000 hacked credits</color>\n<b><color=#0088ff>Level 3 - Master Hacker:</color></b><color=#ffffff> +3 Capture each stage, +10000 hacked credits</color>",,,,,,,,"<color=#ffffff>Класс </color><b><color=#ff00ff>Хакер</color></b><color=#ffffff> присуждается за успешный взлом защищенных компьютерных систем либо на станциях связи, либо на станциях связи. спутников.</color>\n<color=#ffffff>По мере накопления опыта вы увеличиваете количество денег, извлекаемых из хранилищ данных, и получаете бонус к скорости, с которой вы получаете контроль над защищенными системами.</color>\n <b><color=#0088ff>Уровень 1 — Серая шляпа:</color></b><color=#ffffff> +1 к захвату каждого уровня, +2500 взломанных кредитов</color>\n<b><color=#0088ff>Уровень 2 — Черная шляпа:</color></b><color=#ffffff> +2 захвата каждого уровня, +5000 взломанных кредитов</color>\n<b><color=#0088ff>Уровень 3 — Мастер-хакер:</color></b><color=#ffffff> +3 захвата на каждом этапе, +10 000 кредитов для взлома</color>",,,,,,,,
dialogue_YW0Ems4,<b><color=#ffffff>Back</color></b>,,,,,,,, <b><color=#ffffff>Назад</color></b>,,,,,,,,
dialogue_qqGqOqO,<color=#ffffff>The </color><b><color=#ffff00>Courier Class</color></b><color=#ffffff> is awarded by </color><color=#66ccff><b>Galactic Shipping Services</b></color><color=#ffffff> for returning 50 or more undelivered cargo to a GIN Console</color><color=#ffffff>.</color>\n<color=#ffffff>For your tireless efforts in returning lost property to the shipping service you are awarded the tital of Honorary Courier and will receive an additional </color><b><color=#00ff00>2000 credits</color></b><color=#ffffff> for every future package you deliver.</color>,,,,,,,,"<color=#ffffff>Класс </color><b><color=#ffff00>Курьер</color></b><color=#ffffff> присуждается </color><color=#66ccff><b>Galactic Shipping Services</b></color><color=#ffffff> за возврат 50 или более недоставленных грузов на Консоль GIN</color><color=#ffffff>.</color>\n<color=#ffffff>За ваши неустанные усилия по возврату утерянного имущества службе доставки вы награждены званием Почетного курьера и получите дополнительно </color><b><color=#00ff00>2000 кредитов</color></b><color=#ffffff> для каждой будущей посылки, которую вы доставите.</color>",,,,,,,,
dialogue_OkSmxCm,<b><color=#ffffff>Back</color></b>,,,,,,,, <b><color=#ffffff>Назад</color></b>,,,,,,,,
dialogue_SWW8q0C,<color=#ffffff>The </color><b><color=#ff0000>Strategos Class</color></b><color=#ffffff> can only be awarded by defeating a Fleet Admiral of the Zirax Imperial Navy in command of an Imperial Sector Command.</color>\n<color=#ffffff>It is awarded symbolically by handing over an imperial dagger bestowed upon the admiral by </color><color=#ff5c5c>Empress Xanthia</color><color=#ffffff> when first given his command.</color><b><color=#00ff00>Bonus:</color></b> <color=#ffffff>+10% damage with Minigun Turrets</color>\n<b><color=#00ff00>Bonus:</color></b> <color=#ffffff>+10% damage with Cannon Turrets</color><color=#ffffff></color>\n<b><color=#00ff00>Bonus:</color></b> <color=#ffffff>+10% damage with Gatling Guns</color>\n<color=#ff5c5c><b>- Only affects the ship you are piloting -</b></color>,,,,,,,,"<color=#ffffff>Класс </color><b><color=#ff0000>Стратег</color></b><color=#ffffff> можно получить, только победив адмирала флота Имперского флота Зиракс. командует Командованием Имперского сектора.</color>\n<color=#ffffff>Он присуждается символически путем передачи имперского кинжала, подаренного адмиралу </color><color=#ff5c5c>императрицей Ксантией</color><color=#ffffff> при первом получении его команды.</color><b><color=#00ff00>Бонус:</color></b> <color=#ffffff>+10% урона турелями с миниганом</color>\n<b><color=#00ff00>Бонус:</color></b> <color=#ffffff>+10 % к урону пушечных турелей</color><color=#ffffff></color>\n<b><color=#00ff00>Бонус:</color></b> <color=#ffffff>+10 % к урону от пистолетов Гатлинга</color>\n<color=#ff5c5c><b> - Действует только на корабль, которым вы управляете -</b></color>",,,,,,,,
dialogue_KZW0qna,<b><color=#ffffff>Back</color></b>,,,,,,,, <b><color=#ffffff>Назад</color></b>,,,,,,,,
dialogue_SK00eSm,<b><color=#ff0000>Strategos Class</color></b>,,,,,,,,<b><color=#ff0000>Класс Стратегов</color></b>,,,,,,,,
eden_dialogue_m84OC,Prisoner,,,,,,,,Заключенный,,,,,,,,
eden_dialogue_WuY0a,Thank you for your assistance. I'll contact my people and they will come pick me up soon.,,,,,,,,"Спасибо за помощь. Я свяжусь со своими людьми, и они скоро заберут меня.",,,,,,,,
eden_dialogue_OOGG4,You are most welcome.,,,,,,,,Добро пожаловать.,,,,,,,,
eden_dialogue_iaBOi,Please you have to help me! I'm a very wealthy member of the Traders Guild and these filthy pirates abducted me and held me prisoner!,,,,,,,," Пожалуйста, вы должны мне помочь! Я очень богатый член Гильдии Торговцев, и эти грязные пираты похитили меня и держат в плену!",,,,,,,,
eden_dialogue_WKgKW,You are safe now. <color=#ff0000>(-2000 Pirates reputation)</color>,,,,,,,, Теперь ты в безопасности. <color=#ff0000>(-2000 пиратской репутации)</color>,,,,,,,,
eden_dialogue_uSC8e,The prisoner hands you a data pad with a message addressed to you by name.,,,,,,,,"Заключенный вручает вам блокнот данных с сообщением, адресованным вам по имени.",,,,,,,,
eden_dialogue_8UGGW,Read the message.,,,,,,,,Прочтите сообщение.,,,,,,,,
eden_dialogue_Oqm4q,"Oh thank you, thank you so much! I will contact my people and they will send a ship for me. I will transfer some credits from my bank account to yours.",,,,,,,,"О, спасибо, большое спасибо! Я свяжусь со своими людьми, и они пришлют за мной корабль. Я переведу немного кредитов со своего банковского счета на ваш.",,,,,,,,
eden_dialogue_u8C04,I'm glad to be of service.,,,,,,,,Я рад быть полезным.,,,,,,,,
eden_dialogue_WeQK4,Shady Individual,,,,,,,,Тёмная личность,,,,,,,,
eden_dialogue_88eIu,Get lost.,,,,,,,,Убирайся.,,,,,,,,
eden_dialogue_4eiSG,Rude.,,,,,,,,Грубо.,,,,,,,,
eden_dialogue_KaSWG,The Raven sings on the midnight sun.,,,,,,,,Ворон поет под полуночным солнцем.,,,,,,,,
eden_dialogue_a4m0W,The Raven's shadow rises in the twilight.,,,,,,,,Тень Ворона поднимается в сумерках.,,,,,,,,
eden_dialogue_e0kwe,<i>Leave.</i>,,,,,,,,<i>Выйти.</i>,,,,,,,,
eden_dialogue_iGqBa,Syndicate Employee,,,,,,,,Сотрудник Синдиката,,,,,,,,
eden_dialogue_Gm4AW,I have a package for you.,,,,,,,,У меня есть пакет для вас.,,,,,,,,
eden_dialogue_0a24e,Never mind.,,,,,,,,Не бери в голову.,,,,,,,,
eden_dialogue_KmYOe,My time is very valuable. What do you want?,,,,,,,,Мое время очень ценно. Чего ты хочешь?,,,,,,,,
eden_dialogue_Ee84W,"Get lost, you bumbling fool!",,,,,,,,"Проваливай, бездарь!",,,,,,,,
eden_dialogue_Smifq,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_aK00q,The crow caws at the nest.,,,,,,,,Ворона каркает у гнезда.,,,,,,,,
eden_dialogue_qKSuO,The sun shines during the day.,,,,,,,,Звезда светит в течение дня.,,,,,,,,
eden_dialogue_4WKCq,I think I'll leave you here.,,,,,,,,"Думаю, я оставлю тебя здесь.",,,,,,,,
eden_dialogue_uWqim,Suspicious Engineer,,,,,,,,Подозрительный инженер,,,,,,,,
eden_dialogue_CsmCe,I think somebody is trying to kill me!,,,,,,,,"Я думаю, что кто-то пытается меня убить!",,,,,,,,
eden_dialogue_RaqQ4,Relax. You're safe here.,,,,,,,, Расслабляться. Ты в безопасности здесь.,,,,,,,,
eden_dialogue_50u00,"Actually, now that you mention it...",,,,,,,,"Вообще-то, теперь, когда вы упомянули об этом...",,,,,,,,
eden_dialogue_YeKCa,Research Computer,,,,,,,,Исследовательский компьютер,,,,,,,,
eden_dialogue_uKMCC,@d0<color=#00ffff>Research points:</color> <color=#ffffff>{Eden_UCHResearch}</color>\n\nResearch Computer stands ready.,,,,,,,, @d0<size=125%>Расшифровано исходных данных: <color=#00ffff>{Eden_UCHResearch}</color> терабайт.</size>\n\nИсследовательский компьютер готов.,,,,,,,,
eden_dialogue_Ch0w8,<color=#00ff00>Turn in Research Report (mission)</color>,,,,,,,, <color=#00ff00>Сдать исследовательский отчет (миссия)</color>,,,,,,,,
eden_dialogue_OOMKC,Navigational Data,,,,,,,,Навигационные данные,,,,,,,,
eden_dialogue_KWS8e,@d0Navigational data can be used to upgrade the distance you can make warp jumps while piloting any capital vessel.\nA maximum of <color=#00ff00>50</color> may be turned in.\nYou currently have a <color=#00ff00>{Eden_WarpRangeVar}</color> light year increase to your base warp range. You may turn in up to <color=#00ff00>{Eden_WarpRangeMax}</color> additional navigational data.,,,,,,,,"@d0Навигационные данные можно использовать для повышения расстояния, на которое вы можете совершать варп-прыжки, управляя любым крупным судном.\nМожно сдать максимум <color=#00ff00>50</color>.\nВ настоящее время у вас есть <color=#00ff00>{Eden_WarpRangeVar}</color> светового года увеличивается до вашего базового диапазона ВАРП. Вы можете предоставить до <color=#00ff00>{Eden_WarpRangeMax}</color> дополнительных навигационных данных.",,,,,,,,
eden_dialogue_4Oev8,Turn in navigational data.,,,,,,,,Включите навигационные данные.,,,,,,,,
eden_dialogue_8mOWq,@d0<color=#00ff00>{Eden_Input} Navigational data successfully input!</color>,,,,,,,,@d0<color=#00ff00>{Eden_Input} Навигационные данные успешно введены!</color>,,,,,,,,
eden_dialogue_GaGOa,Back to Main Menu.,,,,,,,,Вернуться в главное меню.,,,,,,,,
eden_dialogue_COeie,What is navigational data?,,,,,,,,Что такое навигационные данные?,,,,,,,,
eden_dialogue_mO8aM,Back.,,,,,,,,Назад.,,,,,,,,
eden_dialogue_SCCom,Exit.,,,,,,,,Выход.,,,,,,,,
eden_dialogue_a85p4,"@d0<color=#00ffff>Navigational Data:</color> A data pad containing various star charts and navigational maps. Allows a pilot to safely calculate longer warp jumps.\nIncreases the range a pilot may warp by 1 light year while piloting any warp capable capital vessel. May have a higher effect on more advanced warp drives. A maximum of 50 navigational data may be turned in. Excess may be sold.\nCan be obtained rarely in loot, missions, or bought from traders.",,,,,,,,"@d0<color=#00ffff>Навигационные данные:</color> панель данных, содержащая различные звездные карты и навигационные карты. Позволяет пилоту безопасно рассчитывать более длинные варп-прыжки.\nУвеличивает дальность варп-прыжка на 1 световой год при пилотировании любого капитального корабля, способного к варпу. Может оказывать большее влияние на более продвинутые варп-двигатели. Можно передать не более 50 навигационных данных. Излишки можно продать.\nРедко можно получить в добыче, миссиях или купить у торговцев.",,,,,,,,
eden_dialogue_SXqUW,DJ,,,,,,,,DJ,,,,,,,,
eden_dialogue_q0CSa,Got a song request?,,,,,,,,Есть запрос на песню?,,,,,,,,
eden_dialogue_KSeGS,<color=#00ff00>Dead Moon</color> by Aim to Head,,,,,,,, <color=#00ff00>Мертвая луна</color> от Aim to Head,,,,,,,,
eden_dialogue_OWGmm,Can you turn off the music?,,,,,,,,Можешь выключить музыку?,,,,,,,,
eden_dialogue_8WgmQ,<color=#00ff00>Death Loop</color> by Aim to Head,,,,,,,, <color=#00ff00>Петля смерти</color> от Aim to Head,,,,,,,,
eden_dialogue_quKWa,<color=#00ff00>Karnal</color> by Aim to Head,,,,,,,, <color=#00ff00>Karnal</color> от Aim to Head,,,,,,,,
eden_dialogue_MCm4c,<color=#00ff00>The Fallen World</color> by Aim to Head,,,,,,,, <color=#00ff00>Падший мир</color> от Aim to Head,,,,,,,,
eden_dialogue_S4kS44i,Progenitor Interface,,,,,,,,Интерфейс прародителя,,,,,,,,
eden_dialogue_4qeWNKu,"<color=#00ffc6>@d0Subspace Link Destination: coordinates 273, 12, 300. System name Zeretal.</color>\n<color=#00ffc6>Status of subspace links:</color>\n<color=#00ffc6></color>Object 1: {Eden_Object1String}\nObject 13: {Eden_Object13String}\nObject 42: {Eden_Object42String}\nObject 276: {Eden_Object276String}<color=#00ffc6></color>",,,,,,,,"<color=#00ffc6>@d0Subspace Link Назначение: координаты 273, 12, 300. Имя системы Zeretal.</color>\n<color=#00ffc6>Статус подпространственных ссылок:</color>\n<color=#00ffc6></color>Объект 1: {Eden_Object1String}\nОбъект 13: {Eden_Object13String}\nОбъект 42: {Eden_Object42String}\nОбъект 276: {Eden_Object276String}<color=#00ffc6></color>",,,,,,,,
eden_dialogue_Om0G4SK,Exit.,,,,,,,,Выход.,,,,,,,,
eden_dialogue_KmOWCOk,Progenitor Interface,,,,,,,,Интерфейс прародителя,,,,,,,,
eden_dialogue_uSGO8am,Back to main menu.,,,,,,,,Вернуться в главное меню.,,,,,,,,
eden_dialogue_0uI88mi,Progenitor Interface,,,,,,,,Интерфейс прародителя,,,,,,,,
eden_dialogue_emuiKi0,<color=#ff0000>@d0Access denied.</color>\n<color=#00ffc6>User {PlayerName} has not activated all subspace links required to access this unit.\nStatus of subspace links:</color>\nObject 1: {Eden_Object1String}\nObject 13: {Eden_Object13String}\nObject 42: {Eden_Object42String}\nObject 276: {Eden_Object276String}<color=#00ff00></color>,,,,,,,," <color=#ff0000>@d0Отказано в доступе.</color>\n<color=#00ffc6>Пользователь {PlayerName} не активировал все ссылки на подпространства, необходимые для доступа к этому устройству.\nСтатус ссылок на подпространства:</color>\nОбъект 1: {Eden_Object1String}\nОбъект 13: {Eden_Object13String}\nОбъект 42: {Eden_Object42String}\nОбъект 276: {Eden_Object276String}<color=#00ff00></color>",,,,,,,,
eden_dialogue_GiiGiOm,Exit.,,,,,,,,Выход.,,,,,,,,
eden_dialogue_uG8NCqi,<color=#00ff00>@d0Access Granted.</color>\n<color=#00ffc6>User {PlayerName} has activated all subspace links required to access this unit.\nStatus of subspace links:</color>\nObject 1: {Eden_Object1String}\nObject 13: {Eden_Object13String}\nObject 42: {Eden_Object42String}\nObject 276: {Eden_Object276String},,,,,,,,"<color=#00ff00>@d0Access Granted.</color>\n<color=#00ffc6>Пользователь {PlayerName} активировал все ссылки на подпространства, необходимые для доступа к этому устройству.\nСтатус ссылок на подпространства:</color>\nОбъект 1 : {Eden_Object1String}\nОбъект 13: {Eden_Object13String}\nОбъект 42: {Eden_Object42String}\nОбъект 276: {Eden_Object276String}",,,,,,,,
eden_dialogue_CSimai8,Retrieve data.,,,,,,,,Получить данные.,,,,,,,,
eden_dialogue_0COi4ae,Exit,,,,,,,,Выход,,,,,,,,
eden_dialogue_0e8eia8,Exit,,,,,,,,Выход,,,,,,,,
eden_dialogue_GuOq080,<color=#00ffc6>@d0Data chips and recovered items placed in user inventory or connected container.</color>,,,,,,,," <color=#00ffc6>@d0Чипы данных и восстановленные элементы, помещенные в инвентарь пользователя или подключенный контейнер.</color>",,,,,,,,
eden_dialogue_aaum4ai,You have a bad rep here. Get out.,,,,,,,,У тебя здесь плохая репутация. Убирайся.,,,,,,,,
eden_dialogue_C0WuqGa,"Fine. Don't mind if I do. Leave, that is.",,,,,,,,"Прекрасно. Не возражаешь, если я уйду.",,,,,,,,
eden_dialogue_iw0CqKe,Scrapper,,,,,,,,Утилизатор,,,,,,,,
eden_dialogue_iKWSK0m,"Welcome. Please, browse around.\nWatch out for pirate activity on your scanners, there's been an increase of attacks lately. Something is driving them to take on bigger and bigger targets.",,,,,,,," Добро пожаловать. Пожалуйста, осмотритесь.\nОстерегайтесь пиратской активности на ваших сканерах, в последнее время число атак увеличилось. Что-то заставляет их браться за все более и более крупные цели.",,,,,,,,
eden_dialogue_0CiKi0q,I found these bandit insignias.,,,,,,,,Я нашел эти знаки отличия бандитов.,,,,,,,,
eden_dialogue_SOeuKdK,You are no longer an enemy of the Free Colonists.,,,,,,,,Вы больше не враг Свободных Колонистов.,,,,,,,,
eden_dialogue_uaaKGSq,Thank you.,,,,,,,,Спасибо.,,,,,,,,
eden_dialogue_a4qSKOe,How do I use the Salvage License?,,,,,,,,Как использовать лицензию на утилизацию?,,,,,,,,
eden_dialogue_0O4eqme,"Laying about the yard are Salvaged Vessels. Each one has a Core Lock mechanism attached to the top of the hull that prevents unauthorized access to the salvage.\nSimply purchase a Salvage License and then use the switch on the Core Lock to overload the Core Lock, allowing you to claim the vessel for yourself.\n@p9You may then either place your own core on the vessel to remove whole blocks and devices, or leave it coreless and use the salvage mode of a handheld or ship mounted multitool.\nEach Salvage License is single use and allows one core lock to be removed.\nAttempting to salvage a locked vessel or removing the core lock by force will be met with deadly force.",,,,,,,,"На верфи есть судна для утилизации. В верхней части корпуса каждого из них установлен механизм Core Lock, предотвращающий несанкционированный доступ к судну.\nПросто купите лицензию на утилизацию, а затем используйте переключатель на замке ядра, чтобы перегрузить замок ядра, что позволит вам забрать судно себе.\n@p9Вы можете либо установить собственное ядро на судно, чтобы удалить целые блоки и устройства, либо оставить его без ядра и использовать режим утилизации ручного или установленного на корабле мультиинструмента.\nКаждая лицензия на утилизацию одноразовая и позволяет снять один замок ядра.\nПопытка разобрать запертое судно или снять замок ядра силой будет встречена применением шквального огня.",,,,,,,,
eden_dialogue_qCWaCim,I want to ask something else.,,,,,,,,Я хочу спросить еще кое-что.,,,,,,,,
eden_dialogue_CiGqv0K,Thank you. Goodbye.,,,,,,,,Спасибо. До свидания.,,,,,,,,
eden_dialogue_O04ameq,I want to turn in a Bandit Insignia,,,,,,,,Я хочу сдать Знаки отличия бандита,,,,,,,,
eden_dialogue_a4uRGGe,I want to turn in a Raider Insignia,,,,,,,,Я хочу сдать Знаки отличия бандита,,,,,,,,
eden_dialogue_eGa84WX,I want to turn in a Death's Gate Insignia,,,,,,,,Я хочу сдать знак отличия Врат Смерти,,,,,,,,
eden_dialogue_WqsqKe8,"@d0If you find any Bandit, Raider, or Death Hand insignias I will take them.",,,,,,,,"@d0Если вы найдете какие-либо знаки отличия Bandit, Raider или Death Hand, я возьму их.",,,,,,,,
eden_dialogue_4mUSS8S,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_qq0eamq,@d0Thank you for taking care of those filthy bandits! A reward of {Eden_G_BanditRewardT1} has been deposited in your bank account and word of your deeds has spread. If you have more insignias please turn them in.,,,,,,,,"@d0Спасибо, что позаботились об этих отъявленных бандитах! Вознаграждение в размере {Eden_G_BanditRewardT1} было зачислено на ваш банковский счет, и молва о ваших подвигах распространилась. Если у вас есть еще знаки различия, пожалуйста, сдайте их.",,,,,,,,
eden_dialogue_GG4GW8M,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_q8fS4mK,@d0Thank you for taking care of those filthy bandits! A reward of {Eden_G_BanditRewardT2} has been deposited in your bank account and word of your deeds has spread. If you have more insignias please turn them in.,,,,,,,," @d0Спасибо, что позаботились об этих мерзких бандитах! Вознаграждение в размере {Eden_G_BanditRewardT2} было зачислено на ваш банковский счет, и молва о ваших подвигах распространилась. Если у вас есть еще знаки различия, пожалуйста, сдайте их.",,,,,,,,
eden_dialogue_0mm8i8G,@d0Thank you for taking care of those filthy bandits! A reward of {Eden_G_BanditRewardT3} has been deposited in your bank account and word of your deeds has spread. If you have more insignias please turn them in.,,,,,,,," @d0Спасибо, что позаботились об этих опасных бандитах! Вознаграждение в размере {Eden_G_BanditRewardT3} было зачислено на ваш банковский счет, и молва о ваших подвигах распространилась. Если у вас есть еще знаки различия, пожалуйста, сдайте их.",,,,,,,,
eden_dialogue_0WCKGOC,Thank you for your assistance.,,,,,,,,Спасибо за помощь.,,,,,,,,
eden_dialogue_88qam4O,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_uieqtm8,"Please help us! Our ship's life support systems have taken damage and we are in need of a <color=#00ff00>Life Support Repair Kit</color>.\nYou can create a kit in a Large or Advanced Constructor, under the Decoration tab. Please speak to me once you have the kit on you.",,,,,,,,"Пожалуйста помогите нам! Системы жизнеобеспечения нашего корабля повреждены, и нам нужен <color=#00ff00>ремкомплект жизнеобеспечения</color>.\nВы можете создать комплект в большом или расширенном конструкторе на вкладке 'Украшение'. Пожалуйста, поговори со мной, как только у тебя будет комплект.",,,,,,,,
eden_dialogue_u8GuaKa,Thank you for your assistance! We have deposited a reward into your credit account and will make sure to let the Free Colonists know that you helped us.,,,,,,,,"Спасибо вам за вашу помощь! Мы зачислили вознаграждение на ваш кредитный счет и обязательно сообщим Свободным колонистам, что вы нам помогли.",,,,,,,,
eden_dialogue_GWE4kaW,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_KuSeGu4,"Please help us! Our ship's propulsion systems have taken damage and we are in need of a <color=#00ff00>Propulsion Repair Kit</color>.\nYou can create a kit in a Large or Advanced Constructor, under the Decoration tab. Please speak to me once you have the kit on you.",,,,,,,," Пожалуйста помогите нам! Силовые установки нашего корабля получили повреждения, и нам нужен <color=#00ff00>комплект для ремонта силовых установок</color>.\nВы можете создать комплект в большом или расширенном конструкторе на вкладке 'Украшение'. Пожалуйста, поговори со мной, как только у тебя будет комплект.",,,,,,,,
eden_dialogue_mmc3i0C,Thank you for your assistance! We have deposited a reward into your credit account and will make sure to let the Free Colonists know that you helped us.,,,,,,,,"Спасибо вам за вашу помощь! Мы зачислили вознаграждение на ваш кредитный счет и обязательно сообщим Свободным колонистам, что вы нам помогли.",,,,,,,,
eden_dialogue_4C4WCC6,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_KMS8oem,"Please help us! Our ship's warp drive has taken damage and we are in need of a <color=#00ff00>Warp Drive Repair Kit</color>.\nYou can create a kit in a Large or Advanced Constructor, under the Decoration tab. Please speak to me once you have the kit on you.",,,,,,,," Пожалуйста помогите нам! Деформационный двигатель нашего корабля получил повреждения, и нам нужен <color=#00ff00>ремкомплект варп-двигателя</color>.\nВы можете создать комплект в большом или расширенном конструкторе на вкладке 'Украшение'. Пожалуйста, поговори со мной, как только у тебя будет комплект.",,,,,,,,
eden_dialogue_sKSDmOu,Thank you for your assistance! We have deposited a reward into your credit account and will make sure to let the Free Colonists know that you helped us.,,,,,,,,"Спасибо вам за вашу помощь! Мы зачислили вознаграждение на ваш кредитный счет и обязательно сообщим Свободным колонистам, что вы нам помогли.",,,,,,,,
eden_dialogue_iuMKi8u,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_uuGiOu8,"Please help us! Our ship's sensors have taken damage and we are in need of a <color=#00ff00>Sensor Repair Kit</color>.\nYou can create a kit in a Large or Advanced Constructor, under the Decoration tab. Please speak to me once you have the kit on you.",,,,,,,," Пожалуйста помогите нам! Сенсоры нашего корабля повреждены, и нам нужен <color=#00ff00>комплект для ремонта сенсоров</color>.\nВы можете создать комплект в большом или расширенном конструкторе на вкладке 'Украшение'. Пожалуйста, поговори со мной, как только у тебя будет комплект.",,,,,,,,
eden_dialogue_8mqi8OC,Thank you for your assistance! We have deposited a reward into your credit account and will make sure to let the Free Colonists know that you helped us.,,,,,,,,"Спасибо вам за вашу помощь! Мы зачислили вознаграждение на ваш кредитный счет и обязательно сообщим Свободным колонистам, что вы нам помогли.",,,,,,,,
eden_dialogue_KueCmW3,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_Kc08a4C,"Please help us! Our ship's weapons have taken damage and we are in need of a <color=#00ff00>Weapon Repair Kit</color>.\nYou can create a kit in a Large or Advanced Constructor, under the Decoration tab. Please speak to me once you have the kit on you.",,,,,,,,"Пожалуйста помогите нам! Оружие нашего корабля повреждено, и нам нужен <color=#00ff00>комплект для ремонта оружия</color>.\nВы можете создать комплект в большом или расширенном конструкторе на вкладке 'Украшение'. Пожалуйста, поговори со мной, как только у тебя будет комплект.",,,,,,,,
eden_dialogue_WYWnm48,Thank you for your assistance! We have deposited a reward into your credit account and will make sure to let the Free Colonists know that you helped us.,,,,,,,,"Спасибо вам за вашу помощь! Мы зачислили вознаграждение на ваш кредитный счет и обязательно сообщим Свободным колонистам, что вы нам помогли.",,,,,,,,
eden_dialogue_iCqG0KC,Goodbye.,,,,,,,,До свидания.,,,,,,,,
eden_dialogue_SuWOmaG,I don't have a kit.,,,,,,,,У меня нет ремкомплекта.,,,,,,,,
