KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_qo0qK,[c][00ffff][IDA][-][/c] .. failed .. wave .. protocol .. black .. find override code .. console!,,,,,,,,[c][00ffff][ВИКА][-][/c]  .. ошибка .. волна .. протокол .. черная .. найдите код переопределения .. консоли!,,,,,,,,
pda_Sm8i0, - -,,,,,,,,,,,,,,,,
pda_SB0GS,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_4e00q,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_kCG0K,Me,,,,,,,,Мне,,,,,,,,
pda_Oiq4i,IDA,,,,,,,,ВИКА,,,,,,,,
pda_aie8q,[c][00ffff]< Integrated Data Assistant .. remote access detected >[-][/c],,,,,,,,[c][00ffff]< Виртуальный Интегрированный Компьютерный Ассистент .. Обнаружен удаленный доступ >[-][/c],,,,,,,,
pda_KmWuC,[c][00ffff]< Integrated Data Assistant .. emergency shutdown >[-][/c],,,,,,,,[c][00ffff]< Виртуальный Интегрированный Компьютерный Ассистент .. аварийное выключение >[-][/c],,,,,,,,
pda_Cuut0,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_GWOO8,IDA,,,,,,,,ВИКА,,,,,,,,
pda_4uKCi,Find which code? Console? Where?,,,,,,,,Найти какой код? Консоль? Где?,,,,,,,,
pda_eCWmq, - -,,,,,,,,,,,,,,,,
pda_0SQCC,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_O48lK,Me,,,,,,,,Мне,,,,,,,,
pda_EaHO4, - -,,,,,,,,,,,,,,,,
pda_i08ei,IDA!!,,,,,,,,ВИКА!!,,,,,,,,
pda_0Cmc6, - -,,,,,,,,,,,,,,,,
pda_auuWK, - -,,,,,,,,,,,,,,,,
pda_uS8u8,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_4eMm4,Me,,,,,,,,Мне,,,,,,,,
pda_eWqum, - -,,,,,,,,,,,,,,,,
pda_ue0H4,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_K0u02,Me,,,,,,,,Мне,,,,,,,,
pda_KGnk4, - -,,,,,,,,,,,,,,,,
pda_GuKKC,Great.,,,,,,,,Отлично.,,,,,,,,
pda_iOmaS,"... finding a [c][ffff00]code[-][/c] in a [c][ffff00]maintenance console[-][/c] in a wreckage, after more than a year of the enemy tearing it apart ...",,,,,,,,".. найдите [c][ffff00]код[-][/c] в [c][ffff00]консоли обслуживания[-][/c] в обломках, после того, как больше года назад, враг разорвал его на части ..",,,,,,,,
pda_W8aAK,This whole expedition is absolutely doomed ...,,,,,,,,Вся эта экспедиция абсолютно обречена ..,,,,,,,,
pda_S8Sua,Maintenance Console,,,,,,,,Консоль обслуживания,,,,,,,,
pda_aOi00,Find Token Consoles,,,,,,,,Найдите Токен Консоли,,,,,,,,
pda_Wa4wq,Override Code,,,,,,,,Код отмены,,,,,,,,
pda_SOW80,Radar Station,,,,,,,,Радарная станция,,,,,,,,
pda_WWqOZ,Find and Access,,,,,,,,Найдите и получите доступ,,,,,,,,
pda_OSeKa,"Find the maintenance console (colored yellow/orange) in the center of the front part of the TITAN wreckage!\n\nNote: You can re-read the logs by facing the maintenance console, and pressing F or in the Empyriopedia/Journeybook!",,,,,,,,"Найдите консоль обслуживания (желто-оранжевого цвета) в центре передней части обломков ТИТАНА!\n\nПримечание: вы можете перечитать журналы, повернувшись к консоли обслуживания и нажав F и в Эмпириопедии / Путеводитель!",,,,,,,,
pda_C4W8q,TITAN Front,,,,,,,,Нос ТИТАНа,,,,,,,,
pda_CW00O,There is one console in each wreckage. The position is marked on your HUD. \n\nNote: You can re-read the logs in the Empyriopedia/Journeybook!,,,,,,,,"В каждом обломке есть две консоли для жетонов. Позиция отмечена на вашем экране. \nПодойдите ближе 2 м, чтобы продолжить миссию.\n\nПримечание: вы можете перечитать журналы, повернувшись к консоли обслуживания и нажав F и в Эмпириопедии / Путеводитель!",,,,,,,,
pda_a8CaK,Go to bridge,,,,,,,,Отправляйтесь на мостик,,,,,,,,
pda_uCKaG,Find Command Console,,,,,,,,Доступ к командной консоли,,,,,,,,
pda_SaauK,The command console is marked on our HUD.\n\nNote: You can re-read the logs by facing the maintenance console and pressing F or in the Empyriopedia/Journeybook!,,,,,,,,"Командная консоль отмечена в нашем экране.\n\nПримечание: вы можете перечитать журналы, повернувшись к консоли обслуживания и нажав F и в Эмпириопедии / Путеводитель!",,,,,,,,
pda_OiaaG,"So, of course, these codes are distributed over the Titan. \n[c][ffff00][-][/c]\n[c][ffff00]One in each wreckage[-][/c] no doubt.",,,,,,,,"Ну конечно, эти коды распределены по Титану. \nИ конечно, [c][ffff00]по одному в каждом обломке[-][/c].",,,,,,,,
pda_Kmoaq,Go up to the bridge.,,,,,,,,Поднимитесь на мостик.,,,,,,,,
pda_me44C,Secret Entrance,,,,,,,,Секретный вход,,,,,,,,
pda_W0GKb,The teleporter is located up the elevator. Use it to proceed with the mission.,,,,,,,,"Телепортер находится наверху лифта. Используйте его, чтобы продолжить миссию.",,,,,,,,
pda_mqWmW,[c][00ffff][IDA][-][/c] You need to find the [c][fbff00]core room[-][/c]. Any info should be stored there!,,,,,,,,[c][00ffff][ВИКА][-][/c] Вам нужно найти [c][00ffff]комнату ядра[-][/c]. Любая информация должна храниться там!,,,,,,,,
pda_qWeeu,Pull lever,,,,,,,,Потяните рычаг,,,,,,,,
pda_CGK0q,"[c][00ffff][IDA][-][/c] The station computer had some interesting info. The Radar Site is heavily defended, but there is a teleporter set up as a side entrance in one of the perimeter stations ... RIGHT HERE! \n[c][fbff00][-][/c]\n[c][fbff00]Find the teleporter and use it![-][/c]",,,,,,,,"[c][00ffff][ВИКА][-][/c] На компьютере станции была интересная информация. Радиолокационная станция хорошо защищена, но есть телепорт, установленный как боковой вход на одной из станций по периметру .. и это прямо ЗДЕСЬ.\n\n[c][fbff00]Найдите телепорт и используйте его![-][/c]",,,,,,,,
pda_W600C,Pull the lever on the wall in the Core room.,,,,,,,,Потяните рычаг на стене в комнате ядра.,,,,,,,,
pda_e0WqK,[c][ffffff]< Access granted > [-][/c]\n[c][ffffff]\n[-][/c][c][ffffff]Mainframe teleport approved.[-][/c],,,,,,,,[c][ffffff]< Доступ получен > [-][/c]\n[c][ffffff]\n[-][/c][c][ffffff]Телепорт мэйнфрейма утвержден.[-][/c],,,,,,,,
pda_8e8eO,"[b][c][00ffff]Chapter 4: A Glacial Grave[-][/c][/b]\n\nGood news is always the best news!\nEnjoy the party, but don't wait for too long.\n\nIt is about time for a trip to the [c][ffffff]snow planet SIENNA[-][/c], to [c][ffffff]find the wreckage of the TITAN[-][/c] and stir up some icy dust \n\n[i]Location: Sienna; Ellyon System (Starter System)[/i]\n\n[i]---[/i]\n\n[i][c][ff7b00]Problem with the mission?[-][/c] Write an email to [c][ffb875]mission@empyriongame.com[-][/c] or contact us in the forum at [c][ffb875]empyriononline.com[-][/c]![/i]",,,,,,,,"[b][c][00ffff]Глава 4: Ледяная могила[-][/c][/b]\n\nХорошие новости - это всегда лучшие новости!\nНаслаждайтесь вечеринкой, но не ждите слишком долго.\n\nПришло время путешествия на [c][ffffff]снежную планету Sienna[-][/c], для [c][ffffff]поисков обломков ТИТАНа[-][/c] и всколыхнуть ледяную пыль.\n\n[i]Местоположение: Sienna; система Ellyon (Стартовая система)[/i]\n\n[i]---[/i]\n\n[i][c][ff7b00]Проблема с миссией?[-][/c] Напишите электронное письмо на [c][ffb875]mission@empyriongame.com[-][/c] или свяжитесь с нами на форуме на [c][ffb875]empyriononline.com[-][/c]![/i]",,,,,,,,
pda_u8mWq,TITAN Middle,,,,,,,,Центр ТИТАНа,,,,,,,,
pda_a4SOg,TITAN Rear,,,,,,,,Корма ТИТАНа,,,,,,,,
pda_aquiC,There is one console in each wreckage. The position is marked on your HUD. \n\nNote: You can re-read the logs in the Empyriopedia/Journeybook!,,,,,,,,"В каждом обломке есть две консоли для жетонов. Позиция отмечена на вашем экране. \nПодойдите ближе 2 м, чтобы продолжить миссию.\n\nПримечание: вы можете перечитать журналы, повернувшись к консоли обслуживания и нажав F и в Эмпириопедии / Путеводитель!",,,,,,,,
pda_eKuC0,There is one console in each wreckage. The position is marked on your HUD. \n\nNote: You can re-read the logs in the Empyriopedia/Journeybook!,,,,,,,,"В каждом обломке есть две токен-консоли. Позиция отмечена на вашем экране. \nПодойдите ближе 2 м, чтобы продолжить миссию.\n\nПримечание: вы можете перечитать журналы, повернувшись к консоли обслуживания и нажав F и в Эмпириопедии / Путеводитель!",,,,,,,,
pda_SqSea,"Now, off to the [c][ffff00]bridge[-][/c].",,,,,,,,Теперь перейдем к [c][ffff00]мостику[-][/c].,,,,,,,,
pda_8GCWG,150m fly by,,,,,,,,Подлететь на 150 м,,,,,,,,
pda_WeqC0,Front,,,,,,,,Нос,,,,,,,,
pda_KSiiA,Middle,,,,,,,,Центр,,,,,,,,
pda_WqiqG,Rear,,,,,,,,Корма,,,,,,,,
pda_7m4qe,Go closer than 150m towards the FRONT part of the wreckage.,,,,,,,,Подойдите ближе 150 м к Носовой части обломков.,,,,,,,,
pda_Su8Cq,Go closer than 150m towards the MIDDLE part of the wreckage.,,,,,,,,Подойдите ближе 150 м к Центральной части обломков.,,,,,,,,
pda_4OGqO,Go closer than 150m towards the REAR part of the wreckage.,,,,,,,,Подойдите ближе 150 м к Кормовой части обломков.,,,,,,,,
pda_Wm8Gu,[c][00ffff][IDA][-][/c] This returned perfect results. You should now go to the [c][fbff00]front part[-][/c] and land nearby.\n\nI have [c][fbff00]marked [-][/c]an easy [c][fbff00]entry point[-][/c].,,,,,,,,[c][00ffff][ВИКА][-][/c] Это дало отличные результаты.  Теперь вы должны отправиться к [c][fbff00]носовой части[-][/c] и приземлиться поблизости.\n\nЯ [c][fbff00]отметила[-][/c] легкую [c][fbff00]точку входа[-][/c].,,,,,,,,
pda_K0YKe,Wreckage,,,,,,,,Обломки,,,,,,,,
pda_GqCiG,A way in,,,,,,,,В пути,,,,,,,,
pda_uSCiW,"Find a way inside the FRONT part of the wreckage. Follow the yellow marker, IDA has set for you.\n\n[c][ff0000]Do NOT deconstruct or destroy ANY console! This might break the mission.[-][/c]",,,,,,,,"Найди путь внутрь Носовой части обломков. Следуй за желтым маркером, который установила для тебя ВИКА.\n\n[c][ff0000]НЕ разбирай и не уничтожай НИКАКУЮ консоль! Это может нарушить миссию.[-][/c]",,,,,,,,
pda_Owiu4,This is giving me goosebumps ...,,,,,,,,Это вызывает у меня мурашки по коже ..,,,,,,,,
pda_iaKeK, - -,,,,,,,,,,,,,,,,
pda_m84Cu, - -,,,,,,,,,,,,,,,,
pda_4mMGC, - -,,,,,,,,,,,,,,,,
pda_i4eGa, - -,,,,,,,,,,,,,,,,
pda_OOUWO, - -,,,,,,,,,,,,,,,,
pda_88ii0, - -,,,,,,,,,,,,,,,,
pda_qSKCK, - -,,,,,,,,,,,,,,,,
pda_KWauO, - -,,,,,,,,,,,,,,,,
pda_qGC4e, - -,,,,,,,,,,,,,,,,
pda_iAGsm, - -,,,,,,,,,,,,,,,,
pda_Ciiq0,Fly to the destillery. It is located in the same orbit as the trading station. Follow the yellow marker.,,,,,,,,"Летите на винокурню. Она находится на той же орбите, что и торговая станция. Следуйте желтому маркеру.",,,,,,,,
pda_Oia0i,The bartender is located next to the dancefloor.,,,,,,,,Бармен находится рядом с танцполом.,,,,,,,,
pda_0aaSG,Manager Slick can be found on top of the club in his office. \nYou can go there from the outside or the inside of the club.,,,,,,,,Менеджера Слика можно найти на верху клуба в его офисе. \nМенеджера Слика можно найти на крыше клуба в его офисе.,,,,,,,,
